ID,up__Travel_ID,up__Pos,booked_ID,Price,Currency_code
2CC77221A8E4645C17002DF03754AB66,2968,2,ML-0032,4.5,EUR
30C77221A8E4645C17002DF03754AB66,2969,3,ML-0032,4.5,EUR
3AC77221A8E4645C17002DF03754AB66,2971,2,ML-0006,9,EUR
47C77221A8E4645C17002DF03754AB66,2972,4,BV-0009,4.5,EUR
55C77221A8E4645C17002DF03754AB66,2976,1,ML-0006,9,EUR
64C77221A8E4645C17002DF03754AB66,2978,5,ML-0001,3,EUR
72C77221A8E4645C17002DF03754AB66,2981,2,ML-0003,1.5,EUR
81C77221A8E4645C17002DF03754AB66,2983,1,ML-0015,13,EUR
9CC77221A8E4645C17002DF03754AB66,2988,2,ML-0026,6,EUR
A8C77221A8E4645C17002DF03754AB66,2989,3,ML-0006,9,EUR
ACC77221A8E4645C17002DF03754AB66,2990,1,BV-0009,4.5,EUR
B0C77221A8E4645C17002DF03754AB66,2990,2,ML-0001,3,EUR
C8C77221A8E4645C17002DF03754AB66,2994,4,BV-0009,4.5,EUR
D0C77221A8E4645C17002DF03754AB66,2995,1,ML-0026,6,EUR
E9C77221A8E4645C17002DF03754AB66,2997,4,ML-0003,1.5,EUR
04C87221A8E4645C17002DF03754AB66,3002,4,ML-0003,1.5,EUR
18C87221A8E4645C17002DF03754AB66,3005,5,ML-0003,1.5,EUR
35C87221A8E4645C17002DF03754AB66,3009,1,ML-0001,3,EUR
3BC87221A8E4645C17002DF03754AB66,3009,4,ML-0026,6,EUR
6DC87221A8E4645C17002DF03754AB66,3019,1,BV-0009,4.5,EUR
74C87221A8E4645C17002DF03754AB66,3020,2,ML-0032,4.5,EUR
75C87221A8E4645C17002DF03754AB66,3020,4,ML-0001,3,EUR
86C87221A8E4645C17002DF03754AB66,3025,2,ML-0001,3,EUR
8CC87221A8E4645C17002DF03754AB66,3026,1,ML-0015,13,EUR
9FC87221A8E4645C17002DF03754AB66,3030,4,ML-0006,9,EUR
B1C87221A8E4645C17002DF03754AB66,3035,1,ML-0003,1.5,EUR
CAC87221A8E4645C17002DF03754AB66,3041,2,ML-0032,4.5,EUR
E2C87221A8E4645C17002DF03754AB66,3046,3,ML-0032,4.5,EUR
E5C87221A8E4645C17002DF03754AB66,3046,4,ML-0003,1.5,EUR
EFC87221A8E4645C17002DF03754AB66,3049,3,ML-0032,4.5,EUR
F2C87221A8E4645C17002DF03754AB66,3049,4,ML-0006,9,EUR
31C97221A8E4645C17002DF03754AB66,3055,2,ML-0003,1.5,EUR
58C97221A8E4645C17002DF03754AB66,3062,2,ML-0015,13,EUR
67C97221A8E4645C17002DF03754AB66,3063,3,ML-0026,6,EUR
6FC97221A8E4645C17002DF03754AB66,3065,1,ML-0003,1.5,EUR
81C97221A8E4645C17002DF03754AB66,3067,1,ML-0032,4.5,EUR
90C97221A8E4645C17002DF03754AB66,3069,1,BV-0009,4.5,EUR
B4C97221A8E4645C17002DF03754AB66,3073,2,ML-0032,4.5,EUR
C2C97221A8E4645C17002DF03754AB66,3076,1,ML-0026,6,EUR
C6C97221A8E4645C17002DF03754AB66,3077,1,ML-0015,13,EUR
C9C97221A8E4645C17002DF03754AB66,3077,2,ML-0006,9,EUR
D4C97221A8E4645C17002DF03754AB66,3078,3,ML-0006,9,EUR
D7C97221A8E4645C17002DF03754AB66,3078,4,BV-0009,4.5,EUR
EBC97221A8E4645C17002DF03754AB66,3082,2,BV-0009,4.5,EUR
EEC97221A8E4645C17002DF03754AB66,3083,3,ML-0006,9,EUR
FAC97221A8E4645C17002DF03754AB66,3085,3,ML-0032,4.5,EUR
FBC97221A8E4645C17002DF03754AB66,3085,4,ML-0001,3,EUR
FDC97221A8E4645C17002DF03754AB66,3085,5,ML-0026,6,EUR
FFC97221A8E4645C17002DF03754AB66,3086,1,BV-0009,4.5,EUR
06CA7221A8E4645C17002DF03754AB66,3088,2,ML-0026,6,EUR
36CA7221A8E4645C17002DF03754AB66,3097,1,ML-0026,6,EUR
39CA7221A8E4645C17002DF03754AB66,3097,4,ML-0032,4.5,EUR
58CA7221A8E4645C17002DF03754AB66,3100,5,BV-0009,4.5,EUR
63CA7221A8E4645C17002DF03754AB66,3101,4,ML-0026,6,EUR
77CA7221A8E4645C17002DF03754AB66,3103,4,ML-0026,6,EUR
79CA7221A8E4645C17002DF03754AB66,3103,5,ML-0032,4.5,EUR
7DCA7221A8E4645C17002DF03754AB66,3104,4,ML-0001,3,EUR
96CA7221A8E4645C17002DF03754AB66,3107,3,ML-0006,9,EUR
05CB7221A8E4645C17002DF03754AB66,3126,1,BV-0009,4.5,EUR
0ECB7221A8E4645C17002DF03754AB66,3127,2,ML-0026,6,EUR
1ECB7221A8E4645C17002DF03754AB66,3130,2,ML-0015,13,EUR
25CB7221A8E4645C17002DF03754AB66,3130,6,ML-0003,1.5,EUR
30CB7221A8E4645C17002DF03754AB66,3133,4,ML-0032,4.5,EUR
46CB7221A8E4645C17002DF03754AB66,3135,4,ML-0032,4.5,EUR
6CCB7221A8E4645C17002DF03754AB66,3147,2,ML-0032,4.5,EUR
76CB7221A8E4645C17002DF03754AB66,3149,1,ML-0006,9,EUR
93CB7221A8E4645C17002DF03754AB66,3155,3,ML-0026,6,EUR
C0CB7221A8E4645C17002DF03754AB66,3167,1,ML-0003,1.5,EUR
CCCB7221A8E4645C17002DF03754AB66,3169,2,ML-0026,6,EUR
D4CB7221A8E4645C17002DF03754AB66,3171,1,ML-0032,4.5,EUR
D7CB7221A8E4645C17002DF03754AB66,3172,1,BV-0009,4.5,EUR
DCCB7221A8E4645C17002DF03754AB66,3174,1,ML-0026,6,EUR
ECCB7221A8E4645C17002DF03754AB66,3178,3,ML-0026,6,EUR
FBCB7221A8E4645C17002DF03754AB66,3181,1,ML-0026,6,EUR
14CC7221A8E4645C17002DF03754AB66,3186,3,BV-0009,4.5,EUR
34CC7221A8E4645C17002DF03754AB66,3194,1,ML-0032,4.5,EUR
43CC7221A8E4645C17002DF03754AB66,3199,1,ML-0032,4.5,EUR
49CC7221A8E4645C17002DF03754AB66,3200,2,ML-0006,9,EUR
50CC7221A8E4645C17002DF03754AB66,3201,2,ML-0015,13,EUR
56CC7221A8E4645C17002DF03754AB66,3203,2,ML-0001,3,EUR
58CC7221A8E4645C17002DF03754AB66,3204,1,ML-0001,3,EUR
62CC7221A8E4645C17002DF03754AB66,3207,1,BV-0009,4.5,EUR
69CC7221A8E4645C17002DF03754AB66,3211,1,BV-0009,4.5,EUR
8FCC7221A8E4645C17002DF03754AB66,3221,2,BV-0009,4.5,EUR
91CC7221A8E4645C17002DF03754AB66,3221,3,ML-0001,3,EUR
9FCC7221A8E4645C17002DF03754AB66,3226,2,ML-0006,9,EUR
A2CC7221A8E4645C17002DF03754AB66,3227,2,ML-0032,4.5,EUR
BECC7221A8E4645C17002DF03754AB66,3235,2,BV-0009,4.5,EUR
C2CC7221A8E4645C17002DF03754AB66,3236,1,BV-0009,4.5,EUR
DDCC7221A8E4645C17002DF03754AB66,3246,2,ML-0003,1.5,EUR
E2CC7221A8E4645C17002DF03754AB66,3248,1,ML-0003,1.5,EUR
E3CC7221A8E4645C17002DF03754AB66,3249,1,ML-0003,1.5,EUR
E8CC7221A8E4645C17002DF03754AB66,3250,2,ML-0015,13,EUR
F2CC7221A8E4645C17002DF03754AB66,3252,1,BV-0009,4.5,EUR
F5CC7221A8E4645C17002DF03754AB66,3252,3,ML-0003,1.5,EUR
FACC7221A8E4645C17002DF03754AB66,3253,2,ML-0006,9,EUR
00CD7221A8E4645C17002DF03754AB66,3255,1,ML-0003,1.5,EUR
05CD7221A8E4645C17002DF03754AB66,3259,1,ML-0032,4.5,EUR
1DCD7221A8E4645C17002DF03754AB66,3264,1,BV-0009,4.5,EUR
34CD7221A8E4645C17002DF03754AB66,3269,3,ML-0006,9,EUR
4ECD7221A8E4645C17002DF03754AB66,3282,1,ML-0026,6,EUR
5FCD7221A8E4645C17002DF03754AB66,3288,2,ML-0026,6,EUR
70CD7221A8E4645C17002DF03754AB66,3296,2,ML-0006,9,EUR
80CD7221A8E4645C17002DF03754AB66,3299,3,ML-0015,13,EUR
87CD7221A8E4645C17002DF03754AB66,3302,1,ML-0001,3,EUR
8ACD7221A8E4645C17002DF03754AB66,3302,3,BV-0009,4.5,EUR
8BCD7221A8E4645C17002DF03754AB66,3304,1,ML-0015,13,EUR
92CD7221A8E4645C17002DF03754AB66,3306,3,ML-0026,6,EUR
95CD7221A8E4645C17002DF03754AB66,3308,3,ML-0015,13,EUR
A9CD7221A8E4645C17002DF03754AB66,3314,2,BV-0009,4.5,EUR
F5CD7221A8E4645C17002DF03754AB66,3333,2,ML-0006,9,EUR
15CE7221A8E4645C17002DF03754AB66,3343,1,ML-0001,3,EUR
17CE7221A8E4645C17002DF03754AB66,3343,2,ML-0026,6,EUR
1FCE7221A8E4645C17002DF03754AB66,3346,1,ML-0001,3,EUR
23CE7221A8E4645C17002DF03754AB66,3346,2,ML-0001,3,EUR
27CE7221A8E4645C17002DF03754AB66,3347,2,ML-0032,4.5,EUR
2ECE7221A8E4645C17002DF03754AB66,3348,3,ML-0026,6,EUR
38CE7221A8E4645C17002DF03754AB66,3351,1,ML-0006,9,EUR
56CE7221A8E4645C17002DF03754AB66,3358,1,ML-0026,6,EUR
6ECE7221A8E4645C17002DF03754AB66,3362,1,ML-0032,4.5,EUR
78CE7221A8E4645C17002DF03754AB66,3365,1,ML-0006,9,EUR
C1CE7221A8E4645C17002DF03754AB66,3387,1,ML-0003,1.5,EUR
C8CE7221A8E4645C17002DF03754AB66,3389,1,ML-0003,1.5,EUR
CCCE7221A8E4645C17002DF03754AB66,3390,1,ML-0006,9,EUR
D1CE7221A8E4645C17002DF03754AB66,3392,2,ML-0006,9,EUR
E0CE7221A8E4645C17002DF03754AB66,3396,1,ML-0032,4.5,EUR
EECE7221A8E4645C17002DF03754AB66,3399,2,ML-0001,3,EUR
F8CE7221A8E4645C17002DF03754AB66,3402,1,ML-0006,9,EUR
02CF7221A8E4645C17002DF03754AB66,3406,1,ML-0003,1.5,EUR
08CF7221A8E4645C17002DF03754AB66,3407,2,ML-0001,3,EUR
0ACF7221A8E4645C17002DF03754AB66,3408,1,ML-0032,4.5,EUR
15CF7221A8E4645C17002DF03754AB66,3410,3,ML-0032,4.5,EUR
2BCF7221A8E4645C17002DF03754AB66,3419,1,ML-0006,9,EUR
32CF7221A8E4645C17002DF03754AB66,3422,3,ML-0026,6,EUR
33CF7221A8E4645C17002DF03754AB66,3423,1,ML-0003,1.5,EUR
44CF7221A8E4645C17002DF03754AB66,3427,2,ML-0026,6,EUR
45CF7221A8E4645C17002DF03754AB66,3427,3,ML-0001,3,EUR
56CF7221A8E4645C17002DF03754AB66,3434,1,BV-0009,4.5,EUR
62CF7221A8E4645C17002DF03754AB66,3441,1,ML-0003,1.5,EUR
67CF7221A8E4645C17002DF03754AB66,3444,2,ML-0026,6,EUR
7ACF7221A8E4645C17002DF03754AB66,3449,1,ML-0001,3,EUR
96CF7221A8E4645C17002DF03754AB66,3460,1,BV-0009,4.5,EUR
ACCF7221A8E4645C17002DF03754AB66,3465,3,ML-0015,13,EUR
B9CF7221A8E4645C17002DF03754AB66,3471,1,ML-0015,13,EUR
C6CF7221A8E4645C17002DF03754AB66,3475,1,ML-0015,13,EUR
E1CF7221A8E4645C17002DF03754AB66,3485,1,ML-0015,13,EUR
01D07221A8E4645C17002DF03754AB66,3492,1,BV-0009,4.5,EUR
10D07221A8E4645C17002DF03754AB66,3496,1,ML-0032,4.5,EUR
2BD07221A8E4645C17002DF03754AB66,3504,1,ML-0032,4.5,EUR
37D07221A8E4645C17002DF03754AB66,3506,1,ML-0001,3,EUR
38D07221A8E4645C17002DF03754AB66,3507,1,ML-0001,3,EUR
6BD07221A8E4645C17002DF03754AB66,3525,1,ML-0006,9,EUR
78D07221A8E4645C17002DF03754AB66,3530,1,ML-0032,4.5,EUR
7FD07221A8E4645C17002DF03754AB66,3531,2,ML-0001,3,EUR
81D07221A8E4645C17002DF03754AB66,3531,3,ML-0015,13,EUR
88D07221A8E4645C17002DF03754AB66,3533,1,ML-0015,13,EUR
90D07221A8E4645C17002DF03754AB66,3534,1,ML-0006,9,EUR
9AD07221A8E4645C17002DF03754AB66,3536,1,ML-0001,3,EUR
BCD07221A8E4645C17002DF03754AB66,3548,1,ML-0001,3,EUR
C7D07221A8E4645C17002DF03754AB66,3550,2,BV-0009,4.5,EUR
CDD07221A8E4645C17002DF03754AB66,3555,1,ML-0001,3,EUR
03D17221A8E4645C17002DF03754AB66,3573,2,ML-0006,9,EUR
12D17221A8E4645C17002DF03754AB66,3580,2,BV-0009,4.5,EUR
1DD17221A8E4645C17002DF03754AB66,3582,2,BV-0009,4.5,EUR
21D17221A8E4645C17002DF03754AB66,3583,1,ML-0006,9,EUR
29D17221A8E4645C17002DF03754AB66,3584,1,BV-0009,4.5,EUR
2BD17221A8E4645C17002DF03754AB66,3587,1,ML-0026,6,EUR
4AD17221A8E4645C17002DF03754AB66,3596,1,ML-0032,4.5,EUR
63D17221A8E4645C17002DF03754AB66,3602,2,ML-0032,4.5,EUR
6ED17221A8E4645C17002DF03754AB66,3605,3,ML-0015,13,EUR
7AD17221A8E4645C17002DF03754AB66,3608,2,ML-0032,4.5,EUR
7FD17221A8E4645C17002DF03754AB66,3609,2,ML-0001,3,EUR
82D17221A8E4645C17002DF03754AB66,3610,1,ML-0001,3,EUR
87D17221A8E4645C17002DF03754AB66,3611,2,ML-0006,9,EUR
97D17221A8E4645C17002DF03754AB66,3615,2,ML-0001,3,EUR
9FD17221A8E4645C17002DF03754AB66,3616,2,ML-0032,4.5,EUR
A5D17221A8E4645C17002DF03754AB66,3619,2,ML-0026,6,EUR
A8D17221A8E4645C17002DF03754AB66,3620,1,ML-0032,4.5,EUR
B6D17221A8E4645C17002DF03754AB66,3624,2,ML-0006,9,EUR
BCD17221A8E4645C17002DF03754AB66,3626,1,ML-0001,3,EUR
CCD17221A8E4645C17002DF03754AB66,3632,3,ML-0026,6,EUR
D3D17221A8E4645C17002DF03754AB66,3634,1,ML-0006,9,EUR
D5D17221A8E4645C17002DF03754AB66,3635,1,ML-0026,6,EUR
E3D17221A8E4645C17002DF03754AB66,3638,1,ML-0026,6,EUR
EFD17221A8E4645C17002DF03754AB66,3641,2,ML-0006,9,EUR
F0D17221A8E4645C17002DF03754AB66,3643,1,BV-0009,4.5,EUR
00D27221A8E4645C17002DF03754AB66,3648,1,ML-0032,4.5,EUR
15D27221A8E4645C17002DF03754AB66,3654,1,ML-0026,6,EUR
1DD27221A8E4645C17002DF03754AB66,3656,1,ML-0032,4.5,EUR
1FD27221A8E4645C17002DF03754AB66,3656,2,ML-0032,4.5,EUR
28D27221A8E4645C17002DF03754AB66,3659,1,BV-0009,4.5,EUR
2BD27221A8E4645C17002DF03754AB66,3661,1,ML-0015,13,EUR
49D27221A8E4645C17002DF03754AB66,3668,1,ML-0015,13,EUR
4BD27221A8E4645C17002DF03754AB66,3668,2,ML-0015,13,EUR
4ED27221A8E4645C17002DF03754AB66,3669,1,ML-0003,1.5,EUR
57D27221A8E4645C17002DF03754AB66,3672,1,BV-0009,4.5,EUR
7ED27221A8E4645C17002DF03754AB66,3681,1,ML-0026,6,EUR
8AD27221A8E4645C17002DF03754AB66,3686,1,ML-0006,9,EUR
94D27221A8E4645C17002DF03754AB66,3688,1,BV-0009,4.5,EUR
99D27221A8E4645C17002DF03754AB66,3690,1,ML-0003,1.5,EUR
A3D27221A8E4645C17002DF03754AB66,3693,1,ML-0015,13,EUR
A7D27221A8E4645C17002DF03754AB66,3694,1,ML-0001,3,EUR
BFD27221A8E4645C17002DF03754AB66,3702,2,ML-0006,9,EUR
C7D27221A8E4645C17002DF03754AB66,3705,1,ML-0015,13,EUR
D1D27221A8E4645C17002DF03754AB66,3708,1,ML-0026,6,EUR
F5D27221A8E4645C17002DF03754AB66,3719,1,ML-0001,3,EUR
FAD27221A8E4645C17002DF03754AB66,3720,1,ML-0015,13,EUR
1DD37221A8E4645C17002DF03754AB66,3728,3,ML-0032,4.5,EUR
3CD37221A8E4645C17002DF03754AB66,3735,1,ML-0026,6,EUR
3ED37221A8E4645C17002DF03754AB66,3735,2,ML-0001,3,EUR
3FD37221A8E4645C17002DF03754AB66,3736,1,ML-0015,13,EUR
40D37221A8E4645C17002DF03754AB66,3736,2,ML-0001,3,EUR
53D37221A8E4645C17002DF03754AB66,3739,3,ML-0032,4.5,EUR
6BD37221A8E4645C17002DF03754AB66,3747,1,ML-0006,9,EUR
71D37221A8E4645C17002DF03754AB66,3748,2,BV-0009,4.5,EUR
8BD37221A8E4645C17002DF03754AB66,3757,2,ML-0001,3,EUR
9DD37221A8E4645C17002DF03754AB66,3764,2,ML-0003,1.5,EUR
A1D37221A8E4645C17002DF03754AB66,3765,3,ML-0026,6,EUR
B7D37221A8E4645C17002DF03754AB66,3769,2,ML-0006,9,EUR
C2D37221A8E4645C17002DF03754AB66,3771,1,ML-0003,1.5,EUR
E3D37221A8E4645C17002DF03754AB66,3784,1,ML-0006,9,EUR
E8D37221A8E4645C17002DF03754AB66,3785,2,ML-0006,9,EUR
EED37221A8E4645C17002DF03754AB66,3787,1,ML-0026,6,EUR
00D47221A8E4645C17002DF03754AB66,3792,1,ML-0003,1.5,EUR
11D47221A8E4645C17002DF03754AB66,3796,1,ML-0006,9,EUR
15D47221A8E4645C17002DF03754AB66,3796,2,BV-0009,4.5,EUR
55D47221A8E4645C17002DF03754AB66,3821,2,ML-0006,9,EUR
5CD47221A8E4645C17002DF03754AB66,3822,3,ML-0001,3,EUR
5DD47221A8E4645C17002DF03754AB66,3823,1,BV-0009,4.5,EUR
64D47221A8E4645C17002DF03754AB66,3824,2,ML-0026,6,EUR
67D47221A8E4645C17002DF03754AB66,3825,1,ML-0003,1.5,EUR
81D47221A8E4645C17002DF03754AB66,3834,2,ML-0032,4.5,EUR
84D47221A8E4645C17002DF03754AB66,3834,3,ML-0026,6,EUR
8FD47221A8E4645C17002DF03754AB66,3837,2,ML-0015,13,EUR
90D47221A8E4645C17002DF03754AB66,3837,3,ML-0006,9,EUR
9BD47221A8E4645C17002DF03754AB66,3839,1,ML-0026,6,EUR
A1D47221A8E4645C17002DF03754AB66,3842,1,ML-0015,13,EUR
A4D47221A8E4645C17002DF03754AB66,3843,2,ML-0026,6,EUR
ABD47221A8E4645C17002DF03754AB66,3845,1,BV-0009,4.5,EUR
B1D47221A8E4645C17002DF03754AB66,3847,2,ML-0001,3,EUR
DED47221A8E4645C17002DF03754AB66,3860,3,ML-0006,9,EUR
E5D47221A8E4645C17002DF03754AB66,3864,1,ML-0003,1.5,EUR
ECD47221A8E4645C17002DF03754AB66,3865,1,ML-0003,1.5,EUR
02D57221A8E4645C17002DF03754AB66,3873,1,ML-0001,3,EUR
04D57221A8E4645C17002DF03754AB66,3874,2,ML-0001,3,EUR
08D57221A8E4645C17002DF03754AB66,3875,2,ML-0015,13,EUR
18D57221A8E4645C17002DF03754AB66,3880,1,ML-0015,13,EUR
30D57221A8E4645C17002DF03754AB66,3884,1,ML-0001,3,EUR
37D57221A8E4645C17002DF03754AB66,3885,2,BV-0009,4.5,EUR
3ED57221A8E4645C17002DF03754AB66,3888,1,BV-0009,4.5,EUR
74D57221A8E4645C17002DF03754AB66,3903,2,ML-0003,1.5,EUR
80D57221A8E4645C17002DF03754AB66,3908,1,ML-0001,3,EUR
85D57221A8E4645C17002DF03754AB66,3910,1,ML-0026,6,EUR
8ED57221A8E4645C17002DF03754AB66,3913,1,ML-0032,4.5,EUR
B2D57221A8E4645C17002DF03754AB66,3922,1,ML-0026,6,EUR
C4D57221A8E4645C17002DF03754AB66,3927,1,ML-0001,3,EUR
D7D57221A8E4645C17002DF03754AB66,3932,2,ML-0003,1.5,EUR
DFD57221A8E4645C17002DF03754AB66,3936,1,ML-0026,6,EUR
EAD57221A8E4645C17002DF03754AB66,3940,2,ML-0032,4.5,EUR
05D67221A8E4645C17002DF03754AB66,3946,2,ML-0003,1.5,EUR
0AD67221A8E4645C17002DF03754AB66,3949,1,ML-0032,4.5,EUR
0CD67221A8E4645C17002DF03754AB66,3950,1,ML-0015,13,EUR
0ED67221A8E4645C17002DF03754AB66,3951,1,ML-0003,1.5,EUR
36D67221A8E4645C17002DF03754AB66,3961,2,ML-0026,6,EUR
58D67221A8E4645C17002DF03754AB66,3972,1,ML-0003,1.5,EUR
5FD67221A8E4645C17002DF03754AB66,3975,1,ML-0006,9,EUR
7ED67221A8E4645C17002DF03754AB66,3984,1,ML-0026,6,EUR
85D67221A8E4645C17002DF03754AB66,3985,2,ML-0006,9,EUR
A6D67221A8E4645C17002DF03754AB66,3995,2,ML-0003,1.5,EUR
A8D67221A8E4645C17002DF03754AB66,3996,1,ML-0003,1.5,EUR
ADD67221A8E4645C17002DF03754AB66,3998,1,ML-0015,13,EUR
AED67221A8E4645C17002DF03754AB66,3998,2,ML-0006,9,EUR
B5D67221A8E4645C17002DF03754AB66,4001,1,ML-0003,1.5,EUR
C5D67221A8E4645C17002DF03754AB66,4003,2,ML-0015,13,EUR
DDD67221A8E4645C17002DF03754AB66,4011,1,BV-0009,4.5,EUR
EED67221A8E4645C17002DF03754AB66,4013,2,BV-0009,4.5,EUR
1CD77221A8E4645C17002DF03754AB66,4027,3,BV-0009,4.5,EUR
38D77221A8E4645C17002DF03754AB66,4036,1,ML-0003,1.5,EUR
4CD77221A8E4645C17002DF03754AB66,4041,2,ML-0032,4.5,EUR
53D77221A8E4645C17002DF03754AB66,4043,1,ML-0001,3,EUR
57D77221A8E4645C17002DF03754AB66,4045,1,ML-0001,3,EUR
62D77221A8E4645C17002DF03754AB66,4047,1,ML-0032,4.5,EUR
6AD77221A8E4645C17002DF03754AB66,4050,2,BV-0009,4.5,EUR
73D77221A8E4645C17002DF03754AB66,4052,2,BV-0009,4.5,EUR
BBD77221A8E4645C17002DF03754AB66,4078,1,ML-0015,13,EUR
C5D77221A8E4645C17002DF03754AB66,4081,1,ML-0003,1.5,EUR
D1D77221A8E4645C17002DF03754AB66,4083,2,ML-0003,1.5,EUR
D3D77221A8E4645C17002DF03754AB66,4085,1,ML-0001,3,EUR
E3D77221A8E4645C17002DF03754AB66,4088,2,ML-0003,1.5,EUR
ECD77221A8E4645C17002DF03754AB66,4090,2,ML-0032,4.5,EUR
F8D77221A8E4645C17002DF03754AB66,4092,2,ML-0006,9,EUR
FFD77221A8E4645C17002DF03754AB66,4094,1,ML-0015,13,EUR
0AD87221A8E4645C17002DF03754AB66,4096,1,ML-0006,9,EUR
48D87221A8E4645C17002DF03754AB66,4117,1,ML-0032,4.5,EUR
5AD87221A8E4645C17002DF03754AB66,4121,2,ML-0015,13,EUR
6DD87221A8E4645C17002DF03754AB66,4127,1,BV-0009,4.5,EUR
84D87221A8E4645C17002DF03754AB66,4132,2,ML-0015,13,EUR
45997221A8E4645C17002DF03754AB66,2,2,ML-0005,8,EUR
6C997221A8E4645C17002DF03754AB66,5,9,ML-0027,14,EUR
6F997221A8E4645C17002DF03754AB66,5,11,ML-0010,5,EUR
79997221A8E4645C17002DF03754AB66,6,4,ML-0005,8,EUR
9D997221A8E4645C17002DF03754AB66,8,6,ML-0005,8,EUR
AB997221A8E4645C17002DF03754AB66,8,11,ML-0008,25,EUR
C3997221A8E4645C17002DF03754AB66,12,1,ML-0004,1.5,EUR
C7997221A8E4645C17002DF03754AB66,12,2,ML-0004,1.5,EUR
D3997221A8E4645C17002DF03754AB66,14,4,ML-0004,1.5,EUR
E3997221A8E4645C17002DF03754AB66,15,6,ML-0005,8,EUR
E8997221A8E4645C17002DF03754AB66,15,11,ML-0018,12,EUR
FF997221A8E4645C17002DF03754AB66,17,3,ML-0008,25,EUR
139A7221A8E4645C17002DF03754AB66,19,5,ML-0027,14,EUR
469A7221A8E4645C17002DF03754AB66,24,1,ML-0005,8,EUR
4D9A7221A8E4645C17002DF03754AB66,25,2,ML-0018,12,EUR
539A7221A8E4645C17002DF03754AB66,26,5,ML-0021,22,EUR
5A9A7221A8E4645C17002DF03754AB66,27,3,ML-0010,5,EUR
609A7221A8E4645C17002DF03754AB66,27,7,ML-0004,1.5,EUR
9A9A7221A8E4645C17002DF03754AB66,35,5,ML-0004,1.5,EUR
A09A7221A8E4645C17002DF03754AB66,35,8,ML-0010,5,EUR
A69A7221A8E4645C17002DF03754AB66,36,2,ML-0021,22,EUR
AC9A7221A8E4645C17002DF03754AB66,37,1,ML-0010,5,EUR
B49A7221A8E4645C17002DF03754AB66,37,4,ML-0010,5,EUR
CB9A7221A8E4645C17002DF03754AB66,38,4,ML-0010,5,EUR
D89A7221A8E4645C17002DF03754AB66,40,3,ML-0010,5,EUR
E39A7221A8E4645C17002DF03754AB66,41,4,ML-0003,1.5,EUR
EC9A7221A8E4645C17002DF03754AB66,42,1,ML-0003,1.5,EUR
019B7221A8E4645C17002DF03754AB66,46,2,ML-0004,1.5,EUR
079B7221A8E4645C17002DF03754AB66,47,5,ML-0004,1.5,EUR
1B9B7221A8E4645C17002DF03754AB66,51,3,ML-0004,1.5,EUR
209B7221A8E4645C17002DF03754AB66,53,1,ML-0004,1.5,EUR
2E9B7221A8E4645C17002DF03754AB66,53,6,ML-0021,22,EUR
379B7221A8E4645C17002DF03754AB66,55,4,ML-0021,22,EUR
4B9B7221A8E4645C17002DF03754AB66,60,1,ML-0004,1.5,EUR
4D9B7221A8E4645C17002DF03754AB66,60,2,ML-0008,25,EUR
639B7221A8E4645C17002DF03754AB66,68,1,ML-0008,25,EUR
6B9B7221A8E4645C17002DF03754AB66,71,1,ML-0027,14,EUR
8C9B7221A8E4645C17002DF03754AB66,78,3,ML-0027,14,EUR
BB9B7221A8E4645C17002DF03754AB66,88,1,ML-0010,5,EUR
E49B7221A8E4645C17002DF03754AB66,96,8,ML-0010,5,EUR
ED9B7221A8E4645C17002DF03754AB66,98,3,ML-0018,12,EUR
1C9C7221A8E4645C17002DF03754AB66,102,7,ML-0004,1.5,EUR
1E9C7221A8E4645C17002DF03754AB66,102,8,ML-0003,1.5,EUR
309C7221A8E4645C17002DF03754AB66,105,4,ML-0027,14,EUR
319C7221A8E4645C17002DF03754AB66,105,5,ML-0004,1.5,EUR
339C7221A8E4645C17002DF03754AB66,105,6,ML-0005,8,EUR
359C7221A8E4645C17002DF03754AB66,105,7,ML-0021,22,EUR
379C7221A8E4645C17002DF03754AB66,106,1,ML-0004,1.5,EUR
769C7221A8E4645C17002DF03754AB66,114,2,ML-0003,1.5,EUR
8B9C7221A8E4645C17002DF03754AB66,117,1,ML-0005,8,EUR
A99C7221A8E4645C17002DF03754AB66,121,3,ML-0004,1.5,EUR
B89C7221A8E4645C17002DF03754AB66,123,4,ML-0003,1.5,EUR
BB9C7221A8E4645C17002DF03754AB66,123,6,ML-0010,5,EUR
C09C7221A8E4645C17002DF03754AB66,123,10,ML-0005,8,EUR
D99C7221A8E4645C17002DF03754AB66,125,6,ML-0008,25,EUR
DB9C7221A8E4645C17002DF03754AB66,125,7,ML-0021,22,EUR
DC9C7221A8E4645C17002DF03754AB66,125,8,ML-0005,8,EUR
DE9C7221A8E4645C17002DF03754AB66,125,9,ML-0018,12,EUR
E59C7221A8E4645C17002DF03754AB66,126,4,ML-0004,1.5,EUR
F39C7221A8E4645C17002DF03754AB66,127,2,ML-0018,12,EUR
099D7221A8E4645C17002DF03754AB66,128,10,ML-0021,22,EUR
139D7221A8E4645C17002DF03754AB66,128,15,ML-0008,25,EUR
1D9D7221A8E4645C17002DF03754AB66,130,1,ML-0004,1.5,EUR
1E9D7221A8E4645C17002DF03754AB66,130,2,ML-0008,25,EUR
249D7221A8E4645C17002DF03754AB66,130,5,ML-0004,1.5,EUR
